suburb,rooms,type,price,method,seller_g,date,distance,postcode,bedroom2,bathroom,car,landsize,council_area,latitude,longitude,region_name,property_count,yr_qtr
Bentleigh East,3,h,1400000.0,PI,hockingstuart,2016-05-07,13.9,3165.0,3.0,2.0,2.0,653.0,Glen Eira City Council,-37.9069,145.0568,Southern Metropolitan,10969.0,2016.2
Bentleigh East,2,h,689000.0,S,hockingstuart,2016-05-07,13.9,3165.0,2.0,1.0,1.0,169.0,Glen Eira City Council,-37.9232,145.0537,Southern Metropolitan,10969.0,2016.2
Bentleigh East,4,t,1210000.0,S,Marshall,2016-05-28,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,h,885000.0,S,C21,2016-06-04,13.9,3165.0,3.0,1.0,2.0,565.0,Glen Eira City Council,-37.9262,145.0808,Southern Metropolitan,10969.0,2016.2
Bentleigh East,4,h,1015000.0,S,C21,2016-08-28,13.9,3165.0,4.0,2.0,3.0,625.0,Glen Eira City Council,-37.9374,145.0726,Southern Metropolitan,10969.0,2016.3
Bentleigh East,3,h,1307000.0,S,Woodards,2016-08-13,13.9,3165.0,3.0,2.0,4.0,684.0,Glen Eira City Council,-37.926,145.0551,Southern Metropolitan,10969.0,2016.3
Bentleigh East,4,t,1250000.0,PI,Buxton,2016-12-03,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.4
Bentleigh East,2,u,746000.0,S,hockingstuart,2016-12-03,13.9,3165.0,2.0,1.0,2.0,281.0,Glen Eira City Council,-37.9255,145.0796,Southern Metropolitan,10969.0,2016.4
Bentleigh East,2,h,825000.0,S,Buxton,2016-09-03,13.9,3165.0,2.0,2.0,1.0,176.0,Glen Eira City Council,-37.9237,145.0763,Southern Metropolitan,10969.0,2016.3
Bentleigh East,3,t,760000.0,PI,hockingstuart,2016-09-03,13.9,3165.0,3.0,1.0,2.0,287.0,Glen Eira City Council,-37.9261,145.0566,Southern Metropolitan,10969.0,2016.3
Bentleigh East,3,h,1338000.0,S,Buxton,2016-05-07,13.9,3165.0,3.0,2.0,2.0,610.0,Glen Eira City Council,-37.9231,145.066,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,h,1057000.0,S,Buxton,2016-09-03,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.3
Bentleigh East,4,t,1200000.0,S,Buxton,2016-05-07,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.2
Bentleigh East,2,u,651000.0,S,Gary,2016-05-07,13.9,3165.0,2.0,1.0,1.0,265.0,Glen Eira City Council,-37.9223,145.0747,Southern Metropolitan,10969.0,2016.2
Bentleigh East,4,h,1200000.0,S,hockingstuart,2016-05-07,13.9,3165.0,4.0,2.0,2.0,619.0,Glen Eira City Council,-37.9358,145.0688,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,u,800000.0,S,Woodards,2016-05-28,13.9,3165.0,3.0,2.0,2.0,261.0,Glen Eira City Council,-37.9163,145.0779,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,h,1215000.0,S,Woodards,2016-05-07,13.9,3165.0,3.0,2.0,3.0,730.0,Glen Eira City Council,-37.9119,145.0705,Southern Metropolitan,10969.0,2016.2
Bentleigh East,4,t,1235000.0,S,Buxton,2016-11-27,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.4
Bentleigh East,4,t,1370000.0,S,Buxton,2016-08-06,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.3
Bentleigh East,4,t,1160000.0,S,hockingstuart,2016-08-06,13.9,3165.0,3.0,2.0,2.0,321.0,Glen Eira City Council,-37.914,145.0714,Southern Metropolitan,10969.0,2016.3
Bentleigh East,4,h,1270000.0,PI,hockingstuart,2017-03-18,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2017.1
Bentleigh East,4,t,1120000.0,PI,Buxton,2016-05-28,13.9,3165.0,3.0,2.0,2.0,209.0,Glen Eira City Council,-37.9213,145.0565,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,t,970000.0,VB,hockingstuart,2016-05-28,13.9,3165.0,3.0,2.0,2.0,321.0,Glen Eira City Council,-37.9181,145.0586,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,t,787500.0,S,Hodges,2016-05-28,13.9,3165.0,3.0,2.0,1.0,300.0,Glen Eira City Council,-37.9189,145.0584,Southern Metropolitan,10969.0,2016.2
Bentleigh East,6,h,1300000.0,S,Buxton,2016-05-28,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,h,950000.0,PI,Greg,2016-05-28,13.9,3165.0,3.0,1.0,1.0,598.0,Glen Eira City Council,-37.9129,145.0786,Southern Metropolitan,10969.0,2016.2
Bentleigh East,4,t,1210000.0,S,hockingstuart,2016-08-06,13.9,3165.0,3.0,3.0,2.0,291.0,Glen Eira City Council,-37.9347,145.0546,Southern Metropolitan,10969.0,2016.3
Bentleigh East,3,h,1040000.0,PI,hockingstuart,2016-08-06,13.9,3165.0,3.0,2.0,2.0,598.0,Glen Eira City Council,-37.9132,145.0782,Southern Metropolitan,10969.0,2016.3
Bentleigh East,3,h,1020000.0,S,Buxton,2016-06-04,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.2
Bentleigh East,4,h,1100000.0,S,Hodges,2016-06-04,13.9,3165.0,4.0,2.0,2.0,633.0,Glen Eira City Council,-37.9272,145.0644,Southern Metropolitan,10969.0,2016.2
Bentleigh East,4,h,1137500.0,S,Woodards,2016-06-04,13.9,3165.0,4.0,1.0,2.0,696.0,Glen Eira City Council,-37.9157,145.0802,Southern Metropolitan,10969.0,2016.2
Bentleigh East,4,h,1600000.0,S,Buxton,2016-05-28,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,h,886000.0,S,Ray,2016-05-28,13.9,3165.0,3.0,2.0,1.0,185.0,Glen Eira City Council,-37.9159,145.0787,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,h,1050000.0,S,Buxton,2016-05-07,13.9,3165.0,3.0,2.0,2.0,627.0,Glen Eira City Council,-37.9284,145.0668,Southern Metropolitan,10969.0,2016.2
Bentleigh East,4,h,1035000.0,PI,First,2016-04-16,13.9,3165.0,3.0,1.0,2.0,610.0,Glen Eira City Council,-37.9193,145.0691,Southern Metropolitan,10969.0,2016.2
Bentleigh East,5,h,950000.0,VB,Woodards,2016-05-07,13.9,3165.0,5.0,2.0,4.0,618.0,Glen Eira City Council,-37.9209,145.0757,Southern Metropolitan,10969.0,2016.2
Bentleigh East,2,u,380000.0,PI,Buxton,2016-05-07,13.9,3165.0,3.0,2.0,1.0,0.0,Glen Eira City Council,-37.9212,145.0674,Southern Metropolitan,10969.0,2016.2
Bentleigh East,4,t,1280000.0,S,Buxton,2016-11-07,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.4
Bentleigh East,3,h,1300000.0,S,Woodards,2016-11-07,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.4
Bentleigh East,3,h,1390000.0,S,Buxton,2016-05-07,13.9,3165.0,4.0,2.0,2.0,590.0,Glen Eira City Council,-37.9256,145.0757,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,h,920000.0,PI,Buxton,2016-05-07,13.9,3165.0,3.0,1.0,3.0,583.0,Glen Eira City Council,-37.9272,145.0804,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,t,800000.0,S,Buxton,2016-05-07,13.9,3165.0,3.0,2.0,1.0,353.0,Glen Eira City Council,-37.9262,145.055,Southern Metropolitan,10969.0,2016.2
Bentleigh East,4,h,1250000.0,VB,Buxton,2017-09-16,13.8,3165.0,4.0,2.0,2.0,583.0,Glen Eira City Council,-37.92799,145.06435,Southern Metropolitan,10969.0,2017.3
Bentleigh East,4,h,1235000.0,S,Buxton,2016-11-12,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.4
Bentleigh East,4,t,1210000.0,S,hockingstuart,2016-07-30,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.3
Bentleigh East,2,u,495000.0,S,Woodards,2016-06-04,13.9,3165.0,2.0,1.0,1.0,76.0,Glen Eira City Council,-37.91,145.0842,Southern Metropolitan,10969.0,2016.2
Bentleigh East,2,t,742000.0,S,hockingstuart,2016-06-04,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.2
Bentleigh East,4,t,1000000.0,PI,Gary,2017-03-04,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2017.1
Bentleigh East,4,h,1960000.0,S,hockingstuart,2017-03-04,13.9,3165.0,4.0,2.0,4.0,601.0,Glen Eira City Council,-37.9234,145.0533,Southern Metropolitan,10969.0,2017.1
Bentleigh East,3,u,740000.0,PI,Hodges,2017-03-04,13.9,3165.0,3.0,2.0,1.0,258.0,Glen Eira City Council,-37.9244,145.0547,Southern Metropolitan,10969.0,2017.1
Bentleigh East,2,u,737500.0,S,Woodards,2017-03-04,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2017.1
Bentleigh East,3,u,1025000.0,S,Woodards,2017-03-04,13.9,3165.0,3.0,2.0,2.0,384.0,Glen Eira City Council,-37.9229,145.0557,Southern Metropolitan,10969.0,2017.1
Bentleigh East,4,h,1270000.0,S,C21,2017-03-04,13.9,3165.0,4.0,2.0,1.0,0.0,Glen Eira City Council,-37.9174,145.0717,Southern Metropolitan,10969.0,2017.1
Bentleigh East,4,h,1190000.0,S,Ray,2017-03-04,13.9,3165.0,4.0,2.0,3.0,591.0,Glen Eira City Council,-37.9166,145.0719,Southern Metropolitan,10969.0,2017.1
Bentleigh East,3,t,1115000.0,S,Buxton,2017-03-04,13.9,3165.0,3.0,2.0,2.0,297.0,Glen Eira City Council,-37.9135,145.0774,Southern Metropolitan,10969.0,2017.1
Bentleigh East,3,t,775000.0,S,Stockdale,2016-02-04,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.1
Bentleigh East,4,h,950000.0,PI,Buxton,2016-12-03,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.4
Bentleigh East,3,h,1206000.0,S,C21,2016-12-03,13.9,3165.0,3.0,1.0,2.0,603.0,Glen Eira City Council,-37.9155,145.0723,Southern Metropolitan,10969.0,2016.4
Bentleigh East,4,h,515000.0,S,hockingstuart,2016-12-03,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.4
Bentleigh East,4,t,1200000.0,S,Buxton,2016-12-03,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.4
Bentleigh East,5,h,1275000.0,SP,Buxton,2016-12-03,13.9,3165.0,5.0,2.0,2.0,683.0,Glen Eira City Council,-37.9333,145.0602,Southern Metropolitan,10969.0,2016.4
Bentleigh East,3,t,913788.0,SP,Buxton,2016-12-03,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.4
Bentleigh East,1,u,580000.0,S,Woodards,2016-12-03,13.9,3165.0,1.0,1.0,1.0,105.0,Glen Eira City Council,-37.9181,145.0586,Southern Metropolitan,10969.0,2016.4
Bentleigh East,3,h,1320000.0,S,Buxton,2016-08-28,13.9,3165.0,3.0,1.0,1.0,593.0,Glen Eira City Council,-37.9178,145.067,Southern Metropolitan,10969.0,2016.3
Bentleigh East,4,h,1040000.0,VB,Buxton,2016-11-27,13.9,3165.0,4.0,2.0,2.0,643.0,Glen Eira City Council,-37.9295,145.063,Southern Metropolitan,10969.0,2016.4
Bentleigh East,2,u,420000.0,PI,Buxton,2016-10-08,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.4
Bentleigh East,3,t,840000.0,S,Buxton,2016-11-27,13.9,3165.0,3.0,2.0,2.0,222.0,Glen Eira City Council,-37.9241,145.0668,Southern Metropolitan,10969.0,2016.4
Bentleigh East,3,h,1208000.0,S,Woodards,2016-11-12,13.9,3165.0,3.0,1.0,1.0,747.0,Glen Eira City Council,-37.9198,145.0791,Southern Metropolitan,10969.0,2016.4
Bentleigh East,3,h,910000.0,S,Buxton,2016-06-18,13.9,3165.0,3.0,1.0,1.0,587.0,Glen Eira City Council,-37.9241,145.0763,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,u,920000.0,SP,Buxton,2016-06-18,13.9,3165.0,3.0,2.0,1.0,388.0,Glen Eira City Council,-37.9329,145.053,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,t,935000.0,S,hockingstuart,2016-11-19,13.9,3165.0,3.0,2.0,2.0,230.0,Glen Eira City Council,-37.9179,145.0592,Southern Metropolitan,10969.0,2016.4
Bentleigh East,3,h,977000.0,S,Buxton,2016-11-19,13.9,3165.0,3.0,1.0,2.0,543.0,Glen Eira City Council,-37.9242,145.0705,Southern Metropolitan,10969.0,2016.4
Bentleigh East,2,u,570000.0,S,hockingstuart,2016-06-04,13.9,3165.0,2.0,1.0,1.0,145.0,Glen Eira City Council,-37.9193,145.0659,Southern Metropolitan,10969.0,2016.2
Bentleigh East,2,h,742500.0,S,Woodards,2016-11-12,13.9,3165.0,2.0,1.0,1.0,300.0,Glen Eira City Council,-37.9099,145.0726,Southern Metropolitan,10969.0,2016.4
Bentleigh East,4,h,1220000.0,S,Hodges,2016-06-04,13.9,3165.0,3.0,2.0,2.0,585.0,Glen Eira City Council,-37.9167,145.0771,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,t,830000.0,PI,Buxton,2016-06-04,13.9,3165.0,0.0,2.0,2.0,292.0,Glen Eira City Council,-37.9168,145.069,Southern Metropolitan,10969.0,2016.2
Bentleigh East,4,h,1306000.0,S,Buxton,2016-07-30,13.9,3165.0,3.0,2.0,1.0,651.0,Glen Eira City Council,-37.919,145.0558,Southern Metropolitan,10969.0,2016.3
Bentleigh East,3,h,1291000.0,S,hockingstuart,2016-07-30,13.9,3165.0,3.0,1.0,2.0,635.0,Glen Eira City Council,-37.9291,145.0538,Southern Metropolitan,10969.0,2016.3
Bentleigh East,3,h,920000.0,PI,Buxton,2016-11-12,13.9,3165.0,3.0,2.0,2.0,578.0,Glen Eira City Council,-37.9303,145.0805,Southern Metropolitan,10969.0,2016.4
Bentleigh East,4,t,1160000.0,PI,Buxton,2016-11-12,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.4
Bentleigh East,4,h,1010000.0,S,Ray,2016-08-13,13.9,3165.0,4.0,1.0,2.0,658.0,Glen Eira City Council,-37.9343,145.0607,Southern Metropolitan,10969.0,2016.3
Bentleigh East,4,t,1200000.0,PI,Marshall,2016-08-28,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.3
Bentleigh East,3,t,990000.0,S,Buxton,2016-09-03,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.3
Bentleigh East,4,h,800000.0,PI,Hodges,2016-04-16,13.9,3165.0,4.0,2.0,2.0,601.0,Glen Eira City Council,-37.9278,145.081,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,h,1000000.0,VB,Woodards,2016-04-16,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,h,1560000.0,S,Woodards,2016-04-16,13.9,3165.0,3.0,1.0,2.0,841.0,Glen Eira City Council,-37.9217,145.056,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,h,1050000.0,S,Woodards,2016-04-16,13.9,3165.0,3.0,1.0,4.0,726.0,Glen Eira City Council,-37.9117,145.0695,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,t,920000.0,S,Buxton,2016-04-16,13.9,3165.0,3.0,2.0,1.0,343.0,Glen Eira City Council,-37.9112,145.0738,Southern Metropolitan,10969.0,2016.2
Bentleigh East,4,t,1325000.0,S,Buxton,2016-10-15,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.4
Bentleigh East,3,h,1085000.0,S,Woodards,2016-10-15,13.9,3165.0,3.0,2.0,4.0,710.0,Glen Eira City Council,-37.9348,145.0634,Southern Metropolitan,10969.0,2016.4
Bentleigh East,4,h,1100000.0,S,Hodges,2016-05-14,13.9,3165.0,4.0,2.0,1.0,274.0,Glen Eira City Council,-37.9257,145.0735,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,h,880000.0,PI,hockingstuart,2016-05-14,13.9,3165.0,2.0,1.0,3.0,660.0,Glen Eira City Council,-37.9173,145.0742,Southern Metropolitan,10969.0,2016.2
Bentleigh East,3,t,805000.0,S,hockingstuart,2016-05-14,13.9,3165.0,3.0,2.0,1.0,268.0,Glen Eira City Council,-37.9196,145.0691,Southern Metropolitan,10969.0,2016.2
Bentleigh East,2,h,813000.0,S,Buxton,2016-08-13,13.9,3165.0,2.0,1.0,1.0,306.0,Glen Eira City Council,-37.9111,145.072,Southern Metropolitan,10969.0,2016.3
Bentleigh East,2,h,702000.0,PI,Buxton,2016-08-13,13.9,3165.0,2.0,1.0,1.0,591.0,Glen Eira City Council,-37.9179,145.071,Southern Metropolitan,10969.0,2016.3
Bentleigh East,2,h,1160000.0,S,Buxton,2016-07-30,13.9,3165.0,2.0,1.0,2.0,750.0,Glen Eira City Council,-37.9325,145.0694,Southern Metropolitan,10969.0,2016.3
Bentleigh East,2,h,640000.0,PI,hockingstuart,2016-07-30,13.9,3165.0,2.0,2.0,2.0,298.0,Glen Eira City Council,-37.908,145.0716,Southern Metropolitan,10969.0,2016.3
Bentleigh East,4,h,1472500.0,S,hockingstuart,2016-08-28,13.9,3165.0,4.0,2.0,2.0,592.0,Glen Eira City Council,-37.9351,145.0572,Southern Metropolitan,10969.0,2016.3
Bentleigh East,3,h,870000.0,S,Gary,2016-08-28,13.9,3165.0,3.0,2.0,1.0,326.0,Glen Eira City Council,-37.9236,145.0545,Southern Metropolitan,10969.0,2016.3
Bentleigh East,3,u,830000.0,S,Woodards,2016-08-28,13.9,3165.0,3.0,2.0,2.0,395.0,Glen Eira City Council,-37.9364,145.0649,Southern Metropolitan,10969.0,2016.3
Bentleigh East,3,h,1241000.0,S,Hodges,2016-08-28,13.9,3165.0,3.0,1.0,1.0,643.0,Glen Eira City Council,-37.9237,145.0527,Southern Metropolitan,10969.0,2016.3
Bentleigh East,4,h,1255000.0,S,Buxton,2016-08-28,13.9,3165.0,4.0,2.0,2.0,610.0,Glen Eira City Council,-37.9207,145.0757,Southern Metropolitan,10969.0,2016.3
Bentleigh East,4,t,1025000.0,PI,Buxton,2016-08-28,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.3
Bentleigh East,2,h,710000.0,S,Buxton,2016-11-27,13.9,3165.0,2.0,1.0,1.0,0.0,Glen Eira City Council,-37.9212,145.0606,Southern Metropolitan,10969.0,2016.4
Bentleigh East,2,h,876000.0,S,buyMyplace,2017-09-16,13.8,3165.0,2.0,1.0,1.0,583.0,Glen Eira City Council,-37.92355,145.07689,Southern Metropolitan,10969.0,2017.3
Bentleigh East,4,t,1100000.0,PI,Buxton,2016-11-12,13.9,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2016.4
Bentleigh East,4,h,1505000.0,S,Woodards,2017-09-16,13.8,3165.0,4.0,2.0,4.0,583.0,Glen Eira City Council,-37.93076,145.06028,Southern Metropolitan,10969.0,2017.3
Bentleigh East,3,h,867500.0,S,Woodards,2018-03-17,13.8,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2018.1
Bentleigh East,4,t,1336000.0,S,Jellis,2018-03-17,13.8,3165.0,4.0,2.0,2.0,338.0,Glen Eira City Council,-37.91366,145.07151,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,h,1235000.0,S,buyMyplace,2018-03-17,13.8,3165.0,3.0,1.0,2.0,586.0,Glen Eira City Council,-37.91814,145.0732,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,h,1250000.0,S,Jellis,2018-03-17,13.8,3165.0,3.0,1.0,4.0,592.0,Glen Eira City Council,-37.91795,145.07162,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,h,1130000.0,S,Buxton,2018-03-17,13.8,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,h,1125000.0,VB,Buxton,2018-03-17,13.8,3165.0,3.0,2.0,2.0,587.0,Glen Eira City Council,-37.93014,145.06384,Southern Metropolitan,10969.0,2018.1
Bentleigh East,2,t,915000.0,SP,Buxton,2018-03-17,13.8,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,t,990000.0,S,Branon,2018-03-17,13.8,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2018.1
Bentleigh East,4,t,1395000.0,SP,Jellis,2018-03-17,13.8,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2018.1
Bentleigh East,4,t,1200000.0,SP,Woodards,2018-03-17,13.8,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2018.1
Bentleigh East,4,t,1010000.0,PI,Buxton,2018-02-17,13.8,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2018.1
Bentleigh East,2,h,1430000.0,S,Jellis,2018-02-17,13.8,3165.0,2.0,1.0,3.0,580.0,Glen Eira City Council,-37.91766,145.05294,Southern Metropolitan,10969.0,2018.1
Bentleigh East,4,t,1375000.0,PI,Greg,2018-02-17,13.8,3165.0,4.0,3.0,2.0,299.0,Glen Eira City Council,-37.9144,145.05941,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,h,1160000.0,S,Jellis,2018-02-17,13.8,3165.0,3.0,1.0,2.0,589.0,Glen Eira City Council,-37.93648,145.07433,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,t,1100000.0,VB,Jellis,2018-02-17,13.8,3165.0,3.0,3.0,2.0,295.0,Glen Eira City Council,-37.93227,145.06377,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,t,800000.0,PI,Buxton,2018-03-03,13.8,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,h,1146000.0,S,Buxton,2018-03-03,13.8,3165.0,3.0,1.0,1.0,595.0,Glen Eira City Council,-37.92083,145.07083,Southern Metropolitan,10969.0,2018.1
Bentleigh East,5,h,1669000.0,S,Jellis,2018-03-03,13.8,3165.0,5.0,3.0,2.0,400.0,Glen Eira City Council,-37.91653,145.05705,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,h,1180000.0,S,Buxton,2018-03-03,13.8,3165.0,3.0,1.0,2.0,666.0,Glen Eira City Council,-37.92498,145.06907,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,h,1015000.0,S,Woodards,2018-03-03,13.8,3165.0,3.0,2.0,4.0,564.0,Glen Eira City Council,-37.92699,145.08081,Southern Metropolitan,10969.0,2018.1
Bentleigh East,4,t,1282000.0,S,Jellis,2018-03-03,13.8,3165.0,4.0,3.0,2.0,354.0,Glen Eira City Council,-37.91372,145.07488,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,h,1155000.0,S,Jellis,2018-03-03,13.8,3165.0,3.0,1.0,2.0,584.0,Glen Eira City Council,-37.91745,145.07208,Southern Metropolitan,10969.0,2018.1
Bentleigh East,2,t,883000.0,S,Buxton,2018-03-03,13.8,3165.0,2.0,2.0,1.0,190.0,Glen Eira City Council,-37.92438,145.05175,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,h,1260000.0,S,Thomson,2018-03-03,13.8,3165.0,3.0,1.0,2.0,609.0,Glen Eira City Council,-37.92355,145.05562,Southern Metropolitan,10969.0,2018.1
Bentleigh East,2,h,871000.0,S,Jellis,2018-03-03,13.8,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2018.1
Bentleigh East,2,h,1186000.0,S,Jellis,2018-02-10,13.8,3165.0,2.0,1.0,4.0,619.0,Glen Eira City Council,-37.92201,145.07435,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,h,1530000.0,S,C21,2017-11-25,13.8,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2017.4
Bentleigh East,3,h,1208000.0,SP,Ray,2018-03-17,13.8,3165.0,3.0,1.0,1.0,685.0,Glen Eira City Council,-37.93551,145.06055,Southern Metropolitan,10969.0,2018.1
Bentleigh East,2,u,510000.0,SP,Jellis,2017-11-25,13.8,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2017.4
Bentleigh East,4,t,1500000.0,VB,Buxton,2018-02-10,13.8,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9084,145.06032,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,h,1200000.0,VB,Buxton,2018-02-10,13.8,3165.0,3.0,2.0,1.0,583.0,Glen Eira City Council,-37.91328,145.05445,Southern Metropolitan,10969.0,2018.1
Bentleigh East,3,h,1430000.0,SP,Woodards,2017-12-09,13.8,3165.0,3.0,1.0,4.0,753.0,Glen Eira City Council,-37.93014,145.05565,Southern Metropolitan,10969.0,2017.4
Bentleigh East,3,h,1200000.0,PI,hockingstuart,2017-12-09,13.8,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.91962,145.07964,Southern Metropolitan,10969.0,2017.4
Bentleigh East,3,h,1240000.0,S,Woodards,2017-12-09,13.8,3165.0,3.0,1.0,4.0,663.0,Glen Eira City Council,-37.91153,145.07831,Southern Metropolitan,10969.0,2017.4
Bentleigh East,2,u,927500.0,S,Buxton,2017-12-09,13.8,3165.0,3.0,2.0,2.0,583.0,Glen Eira City Council,-37.9209,145.0686,Southern Metropolitan,10969.0,2017.4
